census_block_numeric,date,dow_sin,dow_cos,day_sin,day_cos,month_sin,month_cos,temp_max,temp_min,temp_range,daylight_duration,precipitation_sum,precipitation_hours,week_precipitation_interaction,daylight_precipitation_interaction,block_week_interaction,block_temp_max_interaction,temp_range_precipitation_interaction,is_holiday,week_of_year,Crime_Count_W,Crime_Count_W_lag1w,Crime_Count_W_lag4w,Crime_Count_W_lag12w,Crime_Count_W_lag24w,Crime_Count_W_lag52w,Crime_Count_W_rolling2,Crime_Count_W_rolling3,Crime_Count_W_rolling4,Crime_Count_W_rolling8,Crime_Count_W_rolling15,week_rolling2_interaction,temp_rolling2_interaction,precip_rolling2_interaction,week_rolling3_interaction,temp_rolling3_interaction,precip_rolling3_interaction,week_rolling4_interaction,temp_rolling4_interaction,precip_rolling4_interaction,week_rolling8_interaction,temp_rolling8_interaction,precip_rolling8_interaction,week_rolling15_interaction,temp_rolling15_interaction,precip_rolling15_interaction,daylight_lag1_interaction,daylight_lag4_interaction,daylight_lag12_interaction,daylight_lag24_interaction,daylight_lag52_interaction,precipitation_sum_hours_interaction
30,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1230,1821.4650290477553,1.8173277128576262,0,41,,0.8697416861919438,0.8697416861919438,0.8697416861919438,0.9591348389208239,1.327761429538331,0.8075705008630774,0.7223910190224255,0.7613136663555278,0.7681664892921698,0.7354316015283044,3.950100494593185,2.912809019091363,1.9616098398809043,3.7939914917356456,2.762723385114546,1.8261952326813204,3.866702762326833,2.8325165312865437,1.888918655096136,3.879256127427796,2.8445863999941974,1.8998103149655259,3.818627811027137,2.7863480813957127,1.847377064912113,11.028591717579674,11.028591717579674,11.028591717579674,11.177840202557748,11.721730782640398,0.637924216191737
31,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1271,1882.1805300160138,1.8173277128576262,0,41,,1.026672031199051,1.026672031199051,0.9591348389208239,0.7412763113750153,1.1247482629090362,1.143691786189179,1.1499273785442103,1.1205083250168444,0.9951448214177844,0.8773413619436589,4.484940282889785,3.432725473031522,2.4438220596265743,4.493976090078231,3.441570016938661,2.45217029152405,4.451120166728369,3.399636436552463,2.412626973202166,4.261408067761129,3.21450470900134,2.239249239467499,4.070469113505631,3.0291141369439663,2.067843642370543,11.285151865408391,11.285151865408391,11.177840202557748,10.796009535433068,11.434051415362342,0.637924216191737
32,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1312,1942.8960309842723,1.8173277128576262,0,41,,0.5265890341390445,1.1247482629090362,1.1622831138840004,0.9591348389208239,0.8697416861919438,0.6396829707102476,0.8287266219242242,0.9113427661150523,0.7907004114059195,0.8899483651549972,3.63048386962499,2.6065692121589144,1.6875483383638825,3.9872494655618227,2.9486531151849094,1.9942353212495696,4.127038996044483,3.083931715058571,2.1182739020416834,3.920041774677023,2.8838408797231527,1.935320604346994,4.09159345801538,3.0495728732513654,2.086639038650484,10.335460767820594,11.434051415362342,11.489146475405807,11.177840202557748,11.028591717579674,0.637924216191737
33,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1353,2003.6115319525309,1.8173277128576262,0,41,,0.7412763113750153,0.5265890341390445,0.7412763113750153,0.5265890341390445,0.8697416861919438,0.7412763113750153,0.6747068237941252,0.6396829707102472,0.7847095216097564,0.8198554417073138,3.8295779976411066,2.7968562461566573,1.8568151825929446,3.7013451178216483,2.674102227576878,1.7472112921882574,3.6304838696249897,2.6065692121589135,1.687548338363882,3.9092707743443698,2.8734684192613256,1.92592460316236,3.9717443923195987,2.9336869835507544,1.980600312507856,10.796009535433068,10.335460767820594,10.796009535433068,10.335460767820594,11.028591717579674,0.637924216191737
34,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1394,2064.3270329207894,1.8173277128576262,0,41,,0.8697416861919438,0.7412763113750153,0.5265890341390445,0.5265890341390445,0.8697416861919438,0.8697416861919438,0.8287266219242239,0.8075705008630766,0.7200050815117763,0.686178182172076,4.057647188737005,3.0167029088391457,2.0564568063747557,3.9872494655618222,2.948653115184909,1.9942353212495691,3.9501004945931837,2.9128090190913616,1.9616098398809034,3.7894527969215286,2.758373679866696,1.822300964576047,3.724018018717557,2.695756856575171,1.766440380735844,11.028591717579674,10.796009535433068,10.335460767820594,10.335460767820594,11.028591717579674,0.637924216191737
35,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1435,2125.0425338890477,1.8173277128576262,0,41,,0.5265890341390445,0.7412763113750153,0.5265890341390445,0.7412763113750153,0.5265890341390445,0.5265890341390445,0.5265890341390445,0.584733930929306,0.8593120946779659,0.8323868085062922,3.3816418935251416,2.371357200018895,1.4836727656728892,3.3816418935251416,2.371357200018895,1.4836727656728892,3.513783284063108,2.495862909195155,1.5907972347359727,4.039940478164196,2.9995718019587927,2.0407589455778408,3.9936169759214484,2.954801623104279,1.9998422067132475,10.335460767820594,10.796009535433068,10.335460767820594,10.796009535433068,10.335460767820594,0.637924216191737
36,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1476,2185.7580348573065,1.8173277128576262,0,41,,0.7412763113750153,0.5265890341390445,1.026672031199051,0.8697416861919438,0.5265890341390445,0.7412763113750153,0.7412763113750153,0.6917692374527825,0.6125858279678233,0.7252878027116273,3.8295779976411066,2.7968562461566573,1.8568151825929446,3.8295779976411066,2.7968562461566573,1.8568151825929446,3.7349775807922883,2.7062320613489965,1.7757589012020734,3.573834990023383,2.5527472646784175,1.6403424274655112,3.7994888707487333,2.767992953541133,1.8309154206350384,10.796009535433068,10.335460767820594,11.285151865408391,11.028591717579674,10.335460767820594,0.637924216191737
37,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1517,2246.473535825565,1.8173277128576262,0,41,,0.8697416861919438,0.7412763113750153,0.5265890341390445,0.5265890341390445,0.8697416861919438,0.8075705008630771,0.8287266219242241,0.8075705008630766,0.8356473392335797,0.7295888017354736,3.9501004945931846,2.9128090190913625,1.961609839880904,3.9872494655618227,2.9486531151849094,1.9942353212495694,3.9501004945931837,2.9128090190913616,1.9616098398809034,3.999274760303033,2.9602659418483657,2.0048277160242742,3.8076248721987382,2.7757939959982507,1.8379079109562715,11.028591717579674,10.796009535433068,10.335460767820594,10.335460767820594,11.028591717579674,0.637924216191737
38,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1558,2307.1890367938236,1.8173277128576262,0,41,,0.5265890341390445,1.0804178182729878,0.7412763113750153,0.5265890341390445,0.5265890341390445,0.5265890341390445,0.6545083432722912,0.7791527141946069,0.7994013853758792,0.8460525949944225,3.3816418935251416,2.371357200018895,1.4836727656728892,3.6607897533823404,2.6354241319991094,1.7129830867973048,3.8992338401966276,2.863806602266195,1.9171806324309402,3.9355944535232683,2.898825337896119,1.9489105444176555,4.017240498438881,2.977624312017476,2.0206808125817486,10.335460767820594,11.367682600385871,10.796009535433068,10.335460767820594,10.335460767820594,0.637924216191737
39,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1599,2367.904537762082,1.8173277128576262,0,41,,0.5265890341390445,1.1247482629090362,0.7412763113750153,0.7412763113750153,1.1947055233182955,0.7128129214483521,0.7679045458170354,0.8697416861919438,0.9080945640708837,0.878349176287912,3.775711789344886,2.7452098791369335,1.810526333019571,3.878777597165968,2.8441261936629054,1.8993947970384675,4.057647188737005,3.0167029088391457,2.0564568063747557,4.121689365913737,3.078743711877726,2.1134917003669575,4.072164455427513,3.030755556264137,2.069350454435784,10.335460767820594,11.434051415362342,10.796009535433068,10.796009535433068,11.535983443891038,0.637924216191737
40,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1640,2428.6200387303406,1.8173277128576262,0,41,,0.9591348389208239,0.7412763113750153,1.1247482629090362,0.5265890341390445,1.026672031199051,0.91543682210776,0.8606856374400893,0.832143270058795,0.7810220006594754,0.8709129846731426,4.133765761812801,3.090456433438139,2.124291010112235,4.0422797834813755,3.00183449547759,2.0428310426992407,3.9931938344711035,2.954392993335362,1.9994694790291418,3.902615245316395,2.8670612268029276,1.9201251797373686,4.059627739122088,3.0186196872611886,2.058214616107803,11.177840202557748,10.796009535433068,11.434051415362342,10.335460767820594,11.285151865408391,0.637924216191737
41,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1681,2489.335539698599,1.8173277128576262,0,41,,0.5265890341390445,0.7412763113750153,0.5265890341390445,0.7412763113750153,0.5265890341390445,0.6396829707102477,0.8287266219242239,0.8075705008630766,0.676916295880749,0.6861781821720758,3.6304838696249906,2.6065692121589144,1.6875483383638827,3.9872494655618222,2.948653115184909,1.9942353212495691,3.9501004945931837,2.9128090190913616,1.9616098398809034,3.70573190946364,2.678290278178353,1.7509265940225756,3.724018018717557,2.6957568565751706,1.7664403807358438,10.335460767820594,10.796009535433068,10.335460767820594,10.796009535433068,10.335460767820594,0.637924216191737
42,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1722,2550.0510406668573,1.8173277128576262,0,41,,0.7412763113750153,0.7412763113750153,0.7412763113750153,0.5265890341390445,1.1247482629090362,0.8075705008630769,0.7223910190224254,0.7271458835640568,0.7443756975344656,0.7642896286820867,3.950100494593184,2.912809019091362,1.9616098398809039,3.7939914917356456,2.762723385114546,1.8261952326813202,3.8030075457015284,2.7713664440007317,1.833938566097664,3.8353622033863166,2.802408831482563,1.8618064142892452,3.8721630822196773,2.8377658281151628,1.8936539608478147,10.796009535433068,10.796009535433068,10.796009535433068,10.335460767820594,11.434051415362342,0.637924216191737
43,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1763,2610.766541635116,1.8173277128576262,0,41,,0.8697416861919438,0.8697416861919438,1.026672031199051,0.8697416861919438,0.5265890341390445,0.7128129214483527,0.6545083432722916,0.7128129214483523,0.8234794042746605,0.806425845355287,3.7757117893448875,2.745209879136935,1.8105263330195724,3.660789753382341,2.63542413199911,1.7129830867973053,3.775711789344886,2.745209879136934,1.8105263330195713,3.978090799293798,2.9398118199645817,1.9861781967888998,3.948073433748346,2.910854514000601,1.9598338747172206,11.028591717579674,11.028591717579674,11.285151865408391,11.028591717579674,10.335460767820594,0.637924216191737
44,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1804,2671.4820426033743,1.8173277128576262,0,41,,0.5265890341390445,0.7412763113750153,0.5265890341390445,0.5265890341390445,0.5265890341390445,0.6396829707102476,0.6033877857324877,0.639682970710247,0.6318869360803644,0.6283483741555455,3.63048386962499,2.6065692121589144,1.6875483383638825,3.554215731515334,2.534143045359099,1.6240985907997922,3.6304838696249897,2.6065692121589135,1.6875483383638819,3.6143560781152644,2.5912308061270237,1.6740636722994502,3.606991109428008,2.5842303665697806,1.6679176171798171,10.335460767820594,10.796009535433068,10.335460767820594,10.335460767820594,10.335460767820594,0.637924216191737
45,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,1845,2732.197543571633,1.8173277128576262,0,41,,0.8697416861919438,1.3105061862047918,0.5265890341390445,0.5265890341390445,,0.7128129214483527,0.7679045458170354,0.9335200612639195,0.8476689936997258,0.7105163277146136,3.7757117893448875,2.745209879136935,1.8105263330195724,3.878777597165968,2.8441261936629054,1.8993947970384675,4.1632688823704935,3.1190887998605263,2.150731622658446,4.020019254659365,2.9803100647909337,2.0231357887894204,3.771304963066838,2.7409897813686332,1.8067550522738214,11.028591717579674,11.698178428463715,10.335460767820594,10.335460767820594,,0.637924216191737
49,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,2009,2975.059547444667,1.8173277128576262,0,41,,0.5265890341390445,0.7412763113750153,0.5265890341390445,0.5265890341390445,,0.7128129214483525,0.6545083432722913,0.676916295880749,0.6508225546405554,0.6444911612488389,3.775711789344887,2.7452098791369344,1.8105263330195718,3.660789753382341,2.63542413199911,1.712983086797305,3.70573190946364,2.678290278178353,1.7509265940225756,3.653298951100459,2.628288082844094,1.7066847915430523,3.6403642675398062,2.615971956246636,1.6958270088902818,10.335460767820594,10.796009535433068,10.335460767820594,10.335460767820594,,0.637924216191737
52,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,2132,3157.2060503494426,1.8173277128576262,0,41,,0.5265890341390445,0.5265890341390445,0.5265890341390445,,,0.6396829707102472,0.6033877857324876,0.5847339309293059,0.639682970710247,0.6504584826423138,3.6304838696249897,2.6065692121589135,1.687548338363882,3.5542157315153338,2.5341430453590985,1.624098590799792,3.5137832840631074,2.4958629091951545,1.5907972347359727,3.6304838696249893,2.6065692121589135,1.6875483383638819,3.652557480139843,2.6275818647119817,1.7060617688532145,10.335460767820594,10.335460767820594,10.335460767820594,,,0.637924216191737
70,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,2870,4250.085067778095,1.8173277128576262,0,41,,1.358504720646626,1.6109034750189168,1.6180113091810355,1.6109034750189168,1.6180113091810355,1.4841237956877797,1.5183015595284552,1.5422682842620703,1.5859425016293907,1.6005967266261816,4.947731322631339,3.8876086401331977,2.877895673689414,4.9914056607230695,3.9307063010095007,2.9194522079130425,5.021789512291764,3.960703376897481,2.94841382355977,5.076670093647992,4.014914093177011,3.0008277137638952,5.094949146951995,4.032977977503794,3.0183134936601097,11.763334141194772,12.090072820522629,12.098946463146028,12.090072820522629,12.098946463146028,0.637924216191737
71,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,2911,4310.800568746355,1.8173277128576262,0,41,,1.223156202527103,1.5504460211620947,1.5163019408528369,1.5875644833216505,1.570002974208493,1.3970827969659596,1.4428080063655926,1.4708230325411569,1.5239322979224403,1.541324331525237,4.834525459758804,3.776018484743744,2.770606062854803,4.894364609814348,3.8349811586716145,2.8272389695161375,4.930620931637243,3.870731037168977,2.8616392556409838,4.9985616175371845,3.937770117833337,2.9262694848710145,5.02059648242948,3.9595253160425368,2.9472758645321737,11.576541993152473,12.013941520320886,11.970400521407791,12.060823999327276,12.03869995582935,0.637924216191737
72,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,2952,4371.516069714613,1.8173277128576262,0,41,,1.2711498482847257,1.5745651437258248,1.5224670302876946,1.5916858743493758,1.5284269505599697,1.411296135328045,1.4475371117516023,1.4808386212716314,1.5336026076404639,1.5461421883359394,4.853216888526707,3.794430566412451,2.7882764207745367,4.900505960806566,3.8410354461394554,2.833061424521264,4.9435112537949415,3.883445621124182,2.873884938786481,5.01082605303274,3.949878142543419,2.9379588084676223,5.02668250306317,3.9655351592064547,2.9530816060028,11.643888733823639,12.044457117092458,11.978292766943728,12.066001611219628,11.98590946741123,0.637924216191737
73,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,2993,4432.231570682871,1.8173277128576262,0,41,,1.026672031199051,1.5224670302876946,1.4892992254175486,1.5451936315479267,1.503300998004841,1.2752308502570857,1.3398046134190418,1.3886921780374943,1.4685733840145372,1.5171981510510366,4.67058925964327,3.614765589660936,2.616439542472751,4.758322020775615,3.701008652539957,2.6987569933187006,4.823451646975787,3.7651126146305933,2.760145750627657,4.927720459779749,3.867870417329961,2.858884926048165,4.990002086468872,3.929320875629209,2.918115333808974,11.285151865408391,11.978292766943728,11.93566981536268,12.007270067224423,11.953712292597563,0.637924216191737
74,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3034,4492.94707165113,1.8173277128576262,0,41,,1.1947055233182955,1.4741440143630178,1.579009137828587,1.5397794579522743,1.5875644833216505,1.3441539096635706,1.4000648186988072,1.419105412413129,1.4971798024699527,1.524691346821455,4.764159645055866,3.706751640135798,2.7042498775115984,4.838453958672522,3.7798878438135484,2.7743184567148016,4.863451234872854,3.8045141237794824,2.797959287590868,4.964464106572241,3.904117542219593,2.8938066558282647,4.9995254394567255,3.938721579258402,2.9271878668484015,11.535983443891038,11.916057906708518,12.050058556438835,12.0003831700041,12.060823999327276,0.637924216191737
75,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3075,4553.662572619388,1.8173277128576262,0,41,,1.3105061862047918,1.5875644833216505,1.5224670302876946,1.4892992254175486,1.5341940066777084,1.391313582636254,1.4347354780910893,1.4751875797699645,1.517020911301741,1.519003612068985,4.8269145315197814,3.768522784982223,2.7634160977814446,4.883861244345891,3.8246279223317834,2.817285322935942,4.936242774114391,3.876275960311505,2.8669789815017,4.989776592009175,3.9290982992636905,2.917900563531743,4.992298476994163,3.9315875858243534,2.920302642469271,11.698178428463715,12.060823999327276,11.978292766943728,11.93566981536268,11.99326773101242,0.637924216191737
76,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3116,4614.378073587647,1.8173277128576262,0,41,,1.0804178182729878,1.4660765372061442,1.448822238365871,1.5341940066777084,1.5163019408528369,1.2443912262774757,1.3383419695276233,1.3718375186291023,1.451704790086034,1.4442584315867262,4.627945543902586,3.5728936743685096,2.576593121011987,4.756356904324062,3.6990755160524276,2.6969083531724505,4.801116285461569,3.7431216087043877,2.7390674782488564,4.905911061816623,3.8463643560650116,2.83818739240715,4.896249095884527,3.836838873044097,2.829025404172345,11.367682600385871,11.905582079190383,11.883091273568496,11.99326773101242,11.970400521407791,0.637924216191737
77,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3157,4675.093574555905,1.8173277128576262,0,41,,1.1247482629090362,1.5163019408528369,1.5341940066777084,1.503300998004841,1.4395687003478859,1.2313978166930524,1.3249522786717896,1.3763302292460589,1.4509295184634297,1.472040933155045,4.609825537109636,3.5551115262720705,2.5596958605195126,4.738321095168037,3.6813361237962368,2.679951675204699,4.807081902095229,3.748994507966617,2.744694737843513,4.904906110813335,3.845373540286325,2.8372342313939107,4.932190384273012,3.872278973263153,2.8631297980082393,11.434051415362342,11.970400521407791,11.99326773101242,11.953712292597563,11.87098039279535,0.637924216191737
78,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3198,4735.809075524164,1.8173277128576262,0,41,,1.2917246727283112,1.3852268599316875,1.496434016604423,1.5504460211620947,1.4660765372061442,1.3870881909038537,1.416956841268358,1.4091182325507954,1.4237500048471892,1.4527954732444595,4.821331335144742,3.763024668353679,2.758143639910688,4.860637925471376,3.801742113189572,2.7952970420322956,4.850358225805212,3.7916142945116174,2.7855727539365494,4.869526428915731,3.810500524793546,2.8037096360727793,4.90732447665309,3.847757914080113,2.8395280506250677,11.672371534010285,11.799137437964097,11.944872710846859,12.013941520320886,11.905582079190383,0.637924216191737
79,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3239,4796.524576492422,1.8173277128576262,0,41,,1.4576463830228739,1.4196068415100236,1.372306733580753,1.358504720646626,1.4576463830228739,1.493662772203794,1.4818008583688125,1.466611215476139,1.456493607978864,1.4368560733112894,4.9599626699463775,3.8996759711119067,2.8895250153408925,4.944747732878691,3.8846653600171006,2.875059996098602,4.925189092097062,3.86537392351729,2.8564814324033954,4.912113496672211,3.8524798593357796,2.8440712761094895,4.8866228781546175,3.8273499321857267,2.8199018894050427,11.894608169961598,11.844735209096028,11.78186716796641,11.763334141194772,11.894608169961598,0.637924216191737
80,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3280,4857.240077460681,1.8173277128576262,0,41,,0.7412763113750153,1.3852268599316875,1.4298455472897516,1.4087998161504007,1.448822238365871,1.1733962887219171,1.244187936133077,1.2813559349374766,1.3404930673618918,1.3905634507486402,4.527761101965862,3.4746546982683255,2.4834347571951154,4.627662757532397,3.5726161147059643,2.5763292588913003,4.678999602374272,3.623027494203851,2.6243112391726386,4.759246642752617,3.7019182487535884,2.699626885587785,4.82592390222716,3.767547217315087,2.7624804834809535,10.796009535433068,11.799137437964097,11.858217313105607,11.83045690356328,11.883091273568496,0.637924216191737
81,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3321,4917.95557842894,1.8173277128576262,0,41,,0.5265890341390445,0.9591348389208239,1.4298455472897516,1.4298455472897516,1.1622831138840004,1.0053515894229554,1.1020159629536284,1.0681636629740945,1.1571256000687233,1.234913357612213,4.277326817476119,3.230005721328041,2.2536861944890965,4.423880479336474,3.3730034197621874,2.3875618426860643,4.37338014276978,3.3236714343637983,2.341239780415175,4.504375555167978,3.4517514377514593,2.461785489371852,4.6147373305209065,3.5599311419311324,2.5642741602246377,10.335460767820594,11.177840202557748,11.858217313105607,11.858217313105607,11.489146475405807,0.637924216191737
82,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3362,4978.671079397198,1.8173277128576262,0,41,,0.9591348389208239,1.358504720646626,1.3105061862047918,0.8697416861919438,1.372306733580753,1.1272624694834517,1.2104278285366232,1.249552877783487,1.296453326063723,1.2829582790731207,4.4610103860764045,3.4093103535927227,2.421741050751645,4.58038256269418,3.5262305060904215,2.5322842649545305,4.635118141172637,3.579934185266452,2.5832873893778276,4.699648589904267,3.643317198258512,2.6436556036460837,4.681196615159167,3.6251859324631566,2.626368239984001,11.177840202557748,11.763334141194772,11.698178428463715,11.028591717579674,11.78186716796641,0.637924216191737
83,2024-10-13,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,60.71550096825851,46.70416122077633,14.011339747482182,44442.0435218827,0.12970406439428445,4.918305522427776,5.317866640165662,5764.313674775865,3403,5039.386580365456,1.8173277128576262,0,41,,0.5265890341390445,1.3105061862047918,1.1947055233182955,1.4298455472897516,1.223156202527103,0.9806175762676356,1.0681645110119606,1.1344740000255067,1.1880051924890433,1.248891683759432,4.238591972705604,3.1922987525516424,2.21859459460277,4.373381418508479,3.3236726798537934,2.3412409481406256,4.471536357680376,3.419608406055277,2.4314487262485756,4.5486184227062125,3.495091095881043,2.5027749306594718,4.63420015483253,3.579033052178547,2.5824304435158982,10.335460767820594,11.698178428463715,11.535983443891038,11.858217313105607,11.576541993152473,0.637924216191737
